dt s t A/A0 V/V0 v et ega ev eb ebl ebn es
0.000100 1433500 143.350000 1.001047 0.998967 0.640330 1645.358289 2.754364 0.574208 69.464284 59.800206 9.664078 1572.565433
0.000100 1433600 143.360000 1.001047 0.998966 0.640329 1645.071193 2.756159 0.575280 69.463966 59.798064 9.665902 1572.275789
0.000100 1433700 143.370000 1.001048 0.998965 0.640328 1644.786386 2.757961 0.576354 69.463713 59.795951 9.667762 1571.988358
0.000100 1433800 143.380000 1.001048 0.998964 0.640327 1644.503892 2.759769 0.577432 69.463527 59.793868 9.669659 1571.703164
0.000100 1433900 143.390000 1.001048 0.998963 0.640326 1644.223735 2.761583 0.578513 69.463410 59.791817 9.671592 1571.420229
0.000100 1434000 143.400000 1.001049 0.998962 0.640325 1643.945939 2.763402 0.579596 69.463364 59.789802 9.673563 1571.139575
0.000100 1434100 143.410000 1.001049 0.998961 0.640324 1643.670528 2.765228 0.580683 69.463392 59.787823 9.675569 1570.861225
0.000100 1434200 143.420000 1.001049 0.998960 0.640323 1643.397526 2.767059 0.581772 69.463495 59.785883 9.677613 1570.585200
0.000100 1434300 143.430000 1.001050 0.998959 0.640322 1643.126956 2.768895 0.582863 69.463676 59.783984 9.679692 1570.311522
0.000100 1434400 143.440000 1.001050 0.998958 0.640322 1642.858842 2.770736 0.583957 69.463937 59.782128 9.681809 1570.040212
0.000100 1434500 143.450000 1.001050 0.998957 0.640321 1642.593206 2.772583 0.585053 69.464278 59.780316 9.683962 1569.771292
0.000100 1434600 143.460000 1.001051 0.998956 0.640320 1642.330071 2.774434 0.586152 69.464703 59.778552 9.686152 1569.504782
0.000100 1434700 143.470000 1.001051 0.998955 0.640319 1642.069460 2.776291 0.587253 69.465213 59.776835 9.688378 1569.240703
0.000100 1434800 143.480000 1.001051 0.998954 0.640318 1641.811392 2.778152 0.588356 69.465809 59.775169 9.690640 1568.979076
0.000100 1434900 143.490000 1.001052 0.998953 0.640317 1641.555892 2.780018 0.589461 69.466493 59.773554 9.692939 1568.719920
0.000100 1435000 143.500000 1.001052 0.998952 0.640316 1641.302978 2.781889 0.590567 69.467266 59.771992 9.695274 1568.463256
0.000100 1435100 143.510000 1.001052 0.998951 0.640315 1641.052672 2.783764 0.591676 69.468128 59.770483 9.697645 1568.209104
0.000100 1435200 143.520000 1.001053 0.998950 0.640314 1640.804994 2.785643 0.592787 69.469081 59.769029 9.700052 1567.957483
0.000100 1435300 143.530000 1.001053 0.998949 0.640313 1640.559963 2.787527 0.593899 69.470125 59.767630 9.702495 1567.708412
0.000100 1435400 143.540000 1.001054 0.998948 0.640312 1640.317599 2.789416 0.595013 69.471260 59.766287 9.704973 1567.461910
0.000100 1435500 143.550000 1.001054 0.998947 0.640311 1640.077921 2.791309 0.596129 69.472486 59.764999 9.707487 1567.217997
0.000100 1435600 143.560000 1.001054 0.998946 0.640310 1639.840946 2.793206 0.597246 69.473804 59.763767 9.710037 1566.976691
0.000100 1435700 143.570000 1.001055 0.998945 0.640309 1639.606693 2.795107 0.598365 69.475211 59.762590 9.712621 1566.738010
0.000100 1435800 143.580000 1.001055 0.998944 0.640308 1639.375179 2.797013 0.599486 69.476708 59.761468 9.715241 1566.501973
0.000100 1435900 143.590000 1.001055 0.998943 0.640307 1639.146421 2.798923 0.600607 69.478294 59.760399 9.717895 1566.268597
0.000100 1436000 143.600000 1.001056 0.998942 0.640306 1638.920436 2.800837 0.601731 69.479967 59.759384 9.720583 1566.037902
0.000100 1436100 143.610000 1.001056 0.998941 0.640305 1638.697239 2.802755 0.602855 69.481725 59.758419 9.723306 1565.809904
0.000100 1436200 143.620000 1.001056 0.998940 0.640304 1638.476847 2.804677 0.603981 69.483567 59.757504 9.726063 1565.584622
0.000100 1436300 143.630000 1.001057 0.998939 0.640303 1638.259273 2.806603 0.605108 69.485490 59.756637 9.728853 1565.362072
0.000100 1436400 143.640000 1.001057 0.998938 0.640302 1638.044534 2.808534 0.606236 69.487493 59.755815 9.731677 1565.142273
0.000100 1436500 143.650000 1.001057 0.998937 0.640301 1637.832644 2.810468 0.607365 69.489571 59.755037 9.734534 1564.925240
0.000100 1436600 143.660000 1.001058 0.998936 0.640300 1637.623616 2.812407 0.608495 69.491724 59.754300 9.737424 1564.710991
0.000100 1436700 143.670000 1.001058 0.998935 0.640299 1637.417464 2.814349 0.609626 69.493947 59.753601 9.740347 1564.499542
0.000100 1436800 143.680000 1.001059 0.998934 0.640298 1637.214201 2.816295 0.610758 69.496238 59.752937 9.743301 1564.290910
0.000100 1436900 143.690000 1.001059 0.998933 0.640297 1637.013840 2.818245 0.611890 69.498593 59.752305 9.746288 1564.085112
0.000100 1437000 143.700000 1.001059 0.998932 0.640296 1636.816394 2.820199 0.613024 69.501009 59.751703 9.749306 1563.882162
0.000100 1437100 143.710000 1.001060 0.998931 0.640295 1636.621874 2.822156 0.614158 69.503483 59.751127 9.752356 1563.682077
0.000100 1437200 143.720000 1.001060 0.998930 0.640294 1636.430293 2.824118 0.615292 69.506011 59.750575 9.755436 1563.484872
0.000100 1437300 143.730000 1.001060 0.998929 0.640293 1636.241661 2.826082 0.616427 69.508591 59.750043 9.758548 1563.290561
0.000100 1437400 143.740000 1.001061 0.998928 0.640292 1636.055991 2.828051 0.617562 69.511217 59.749528 9.761689 1563.099161
0.000100 1437500 143.750000 1.001061 0.998927 0.640291 1635.873293 2.830023 0.618698 69.513888 59.749028 9.764861 1562.910684
0.000100 1437600 143.760000 1.001062 0.998926 0.640290 1635.693578 2.831998 0.619834 69.516601 59.748539 9.768062 1562.725145
0.000100 1437700 143.770000 1.001062 0.998925 0.640289 1635.516856 2.833976 0.620970 69.519351 59.748058 9.771293 1562.542558
0.000100 1437800 143.780000 1.001062 0.998925 0.640288 1635.343137 2.835958 0.622106 69.522137 59.747585 9.774553 1562.362936
0.000100 1437900 143.790000 1.001063 0.998924 0.640287 1635.172433 2.837944 0.623242 69.524956 59.747115 9.777842 1562.186291
0.000100 1438000 143.800000 1.001063 0.998923 0.640286 1635.004751 2.839932 0.624378 69.527805 59.746646 9.781159 1562.012636
0.000100 1438100 143.810000 1.001063 0.998922 0.640285 1634.840102 2.841923 0.625514 69.530682 59.746178 9.784504 1561.841983
0.000100 1438200 143.820000 1.001064 0.998921 0.640284 1634.678496 2.843918 0.626649 69.533585 59.745708 9.787878 1561.674343
0.000100 1438300 143.830000 1.001064 0.998920 0.640283 1634.519941 2.845916 0.627784 69.536513 59.745234 9.791279 1561.509728
0.000100 1438400 143.840000 1.001064 0.998919 0.640282 1634.364446 2.847916 0.628919 69.539463 59.744756 9.794707 1561.348148
0.000100 1438500 143.850000 1.001065 0.998918 0.640281 1634.212020 2.849919 0.630053 69.542435 59.744273 9.798163 1561.189612
0.000100 1438600 143.860000 1.001065 0.998917 0.640280 1634.062672 2.851926 0.631187 69.545428 59.743783 9.801646 1561.034131
0.000100 1438700 143.870000 1.001066 0.998916 0.640279 1633.916409 2.853935 0.632320 69.548441 59.743286 9.805155 1560.881714
0.000100 1438800 143.880000 1.001066 0.998915 0.640278 1633.773241 2.855947 0.633452 69.551473 59.742782 9.808691 1560.732369
0.000100 1438900 143.890000 1.001066 0.998914 0.640277 1633.633174 2.857961 0.634584 69.554525 59.742272 9.812253 1560.586104
0.000100 1439000 143.900000 1.001067 0.998913 0.640276 1633.496216 2.859979 0.635714 69.557596 59.741755 9.815841 1560.442927
0.000100 1439100 143.910000 1.001067 0.998912 0.640275 1633.362375 2.861999 0.636844 69.560687 59.741232 9.819455 1560.302845
0.000100 1439200 143.920000 1.001068 0.998911 0.640274 1633.231658 2.864021 0.637973 69.563798 59.740703 9.823095 1560.165865
0.000100 1439300 143.930000 1.001068 0.998910 0.640274 1633.104071 2.866047 0.639101 69.566931 59.740170 9.826760 1560.031992
0.000100 1439400 143.940000 1.001068 0.998909 0.640273 1632.979621 2.868075 0.640229 69.570085 59.739634 9.830451 1559.901232
0.000100 1439500 143.950000 1.001069 0.998908 0.640272 1632.858314 2.870106 0.641355 69.573262 59.739096 9.834166 1559.773591
0.000100 1439600 143.960000 1.001069 0.998907 0.640271 1632.740156 2.872139 0.642480 69.576464 59.738557 9.837907 1559.649074
0.000100 1439700 143.970000 1.001069 0.998906 0.640270 1632.625154 2.874175 0.643603 69.579691 59.738020 9.841672 1559.527684
0.000100 1439800 143.980000 1.001070 0.998905 0.640269 1632.513312 2.876214 0.644726 69.582946 59.737484 9.845462 1559.409426
0.000100 1439900 143.990000 1.001070 0.998904 0.640268 1632.404636 2.878255 0.645848 69.586229 59.736953 9.849276 1559.294304
0.000100 1440000 144.000000 1.001071 0.998903 0.640267 1632.299131 2.880299 0.646968 69.589543 59.736429 9.853114 1559.182321
0.000100 1440100 144.010000 1.001071 0.998902 0.640266 1632.196800 2.882345 0.648087 69.592888 59.735911 9.856976 1559.073480
0.000100 1440200 144.020000 1.001071 0.998901 0.640265 1632.097649 2.884395 0.649205 69.596266 59.735404 9.860862 1558.967783
0.000100 1440300 144.030000 1.001072 0.998900 0.640264 1632.001681 2.886446 0.650322 69.599679 59.734907 9.864772 1558.865235
0.000100 1440400 144.040000 1.001072 0.998899 0.640263 1631.908900 2.888500 0.651437 69.603127 59.734422 9.868705 1558.765836
0.000100 1440500 144.050000 1.001072 0.998899 0.640262 1631.819310 2.890557 0.652551 69.606612 59.733951 9.872661 1558.669590
0.000100 1440600 144.060000 1.001073 0.998898 0.640261 1631.732912 2.892616 0.653663 69.610134 59.733494 9.876640 1558.576499
0.000100 1440700 144.070000 1.001073 0.998897 0.640260 1631.649711 2.894678 0.654774 69.613694 59.733053 9.880641 1558.486565
0.000100 1440800 144.080000 1.001074 0.998896 0.640259 1631.569708 2.896742 0.655883 69.617293 59.732628 9.884665 1558.399790
0.000100 1440900 144.090000 1.001074 0.998895 0.640258 1631.492904 2.898808 0.656991 69.620929 59.732218 9.888711 1558.316176
0.000100 1441000 144.100000 1.001074 0.998894 0.640257 1631.419302 2.900877 0.658097 69.624603 59.731825 9.892778 1558.235725
0.000100 1441100 144.110000 1.001075 0.998893 0.640256 1631.348902 2.902948 0.659201 69.628313 59.731446 9.896867 1558.158439
0.000100 1441200 144.120000 1.001075 0.998892 0.640255 1631.281706 2.905022 0.660304 69.632059 59.731082 9.900977 1558.084321
0.000100 1441300 144.130000 1.001075 0.998891 0.640254 1631.217713 2.907097 0.661405 69.635838 59.730731 9.905107 1558.013372
0.000100 1441400 144.140000 1.001076 0.998890 0.640253 1631.156923 2.909175 0.662505 69.639649 59.730391 9.909258 1557.945594
0.000100 1441500 144.150000 1.001076 0.998889 0.640252 1631.099336 2.911255 0.663602 69.643489 59.730060 9.913429 1557.880990
0.000100 1441600 144.160000 1.001077 0.998888 0.640251 1631.044951 2.913337 0.664698 69.647354 59.729736 9.917619 1557.819562
0.000100 1441700 144.170000 1.001077 0.998887 0.640250 1630.993766 2.915422 0.665792 69.651243 59.729415 9.921828 1557.761311
0.000100 1441800 144.180000 1.001077 0.998886 0.640249 1630.945781 2.917508 0.666884 69.655150 59.729095 9.926055 1557.706239
0.000100 1441900 144.190000 1.001078 0.998886 0.640248 1630.900992 2.919596 0.667974 69.659073 59.728772 9.930301 1557.654349
0.000100 1442000 144.200000 1.001078 0.998885 0.640247 1630.859398 2.921687 0.669062 69.663007 59.728443 9.934564 1557.605642
0.000100 1442100 144.210000 1.001079 0.998884 0.640246 1630.820996 2.923779 0.670148 69.666948 59.728104 9.938845 1557.560120
0.000100 1442200 144.220000 1.001079 0.998883 0.640246 1630.785783 2.925874 0.671233 69.670892 59.727750 9.943142 1557.517785
0.000100 1442300 144.230000 1.001079 0.998882 0.640245 1630.753758 2.927970 0.672315 69.674833 59.727378 9.947455 1557.478639
0.000100 1442400 144.240000 1.001080 0.998881 0.640244 1630.724916 2.930069 0.673395 69.678768 59.726984 9.951784 1557.442683
0.000100 1442500 144.250000 1.001080 0.998880 0.640243 1630.699254 2.932170 0.674474 69.682692 59.726564 9.956129 1557.409919
0.000100 1442600 144.260000 1.001081 0.998879 0.640242 1630.676771 2.934272 0.675550 69.686601 59.726113 9.960488 1557.380348
0.000100 1442700 144.270000 1.001081 0.998878 0.640241 1630.657463 2.936377 0.676625 69.690490 59.725628 9.964862 1557.353971
0.000100 1442800 144.280000 1.001081 0.998877 0.640240 1630.641328 2.938483 0.677698 69.694355 59.725105 9.969250 1557.330791
0.000100 1442900 144.290000 1.001082 0.998877 0.640239 1630.628362 2.940592 0.678769 69.698192 59.724541 9.973651 1557.310809
0.000100 1443000 144.300000 1.001082 0.998876 0.640238 1630.618564 2.942703 0.679838 69.701998 59.723932 9.978066 1557.294026
0.000100 1443100 144.310000 1.001082 0.998875 0.640237 1630.611932 2.944815 0.680905 69.705769 59.723276 9.982493 1557.280444
0.000100 1443200 144.320000 1.001083 0.998874 0.640236 1630.608465 2.946930 0.681970 69.709502 59.722569 9.986933 1557.270063
0.000100 1443300 144.330000 1.001083 0.998873 0.640235 1630.608161 2.949046 0.683034 69.713194 59.721809 9.991384 1557.262887
0.000100 1443400 144.340000 1.001084 0.998872 0.640234 1630.611020 2.951165 0.684096 69.716842 59.720994 9.995848 1557.258917
0.000100 1443500 144.350000 1.001084 0.998871 0.640233 1630.617041 2.953285 0.685156 69.720445 59.720122 10.000323 1557.258154
0.000100 1443600 144.360000 1.001084 0.998870 0.640232 1630.626225 2.955408 0.686214 69.724001 59.719192 10.004809 1557.260602
0.000100 1443700 144.370000 1.001085 0.998870 0.640231 1630.638572 2.957532 0.687271 69.727507 59.718201 10.009306 1557.266262
0.000100 1443800 144.380000 1.001085 0.998869 0.640230 1630.654084 2.959659 0.688326 69.730962 59.717149 10.013813 1557.275137
0.000100 1443900 144.390000 1.001086 0.998868 0.640230 1630.672762 2.961787 0.689379 69.734365 59.716035 10.018331 1557.287230
0.000100 1444000 144.400000 1.001086 0.998867 0.640229 1630.694609 2.963918 0.690431 69.737716 59.714857 10.022859 1557.302545
0.000100 1444100 144.410000 1.001086 0.998866 0.640228 1630.719628 2.966051 0.691481 69.741013 59.713617 10.027396 1557.321083
0.000100 1444200 144.420000 1.001087 0.998865 0.640227 1630.747820 2.968186 0.692530 69.744255 59.712312 10.031943 1557.342850
0.000100 1444300 144.430000 1.001087 0.998864 0.640226 1630.779191 2.970323 0.693577 69.747443 59.710943 10.036499 1557.367849
0.000100 1444400 144.440000 1.001088 0.998864 0.640225 1630.813743 2.972462 0.694622 69.750576 59.709511 10.041065 1557.396083
0.000100 1444500 144.450000 1.001088 0.998863 0.640224 1630.851482 2.974604 0.695667 69.753654 59.708014 10.045639 1557.427558
0.000100 1444600 144.460000 1.001088 0.998862 0.640223 1630.892411 2.976748 0.696710 69.756676 59.706454 10.050222 1557.462277
0.000100 1444700 144.470000 1.001089 0.998861 0.640222 1630.936536 2.978894 0.697751 69.759644 59.704830 10.054814 1557.500246
0.000100 1444800 144.480000 1.001089 0.998860 0.640221 1630.983861 2.981043 0.698792 69.762558 59.703144 10.059414 1557.541469
0.000100 1444900 144.490000 1.001089 0.998859 0.640220 1631.034392 2.983194 0.699831 69.765416 59.701394 10.064022 1557.585950
0.000100 1445000 144.500000 1.001090 0.998858 0.640219 1631.088134 2.985349 0.700869 69.768221 59.699583 10.068638 1557.633695
0.000100 1445100 144.510000 1.001090 0.998858 0.640218 1631.145093 2.987506 0.701906 69.770973 59.697711 10.073262 1557.684708
0.000100 1445200 144.520000 1.001091 0.998857 0.640218 1631.205275 2.989665 0.702942 69.773672 59.695778 10.077894 1557.738996
0.000100 1445300 144.530000 1.001091 0.998856 0.640217 1631.268686 2.991828 0.703978 69.776319 59.693785 10.082534 1557.796561
0.000100 1445400 144.540000 1.001091 0.998855 0.640216 1631.335330 2.993994 0.705012 69.778914 59.691733 10.087181 1557.857410
0.000100 1445500 144.550000 1.001092 0.998854 0.640215 1631.405215 2.996163 0.706045 69.781459 59.689624 10.091835 1557.921547
0.000100 1445600 144.560000 1.001092 0.998853 0.640214 1631.478345 2.998335 0.707078 69.783954 59.687457 10.096497 1557.988977
0.000100 1445700 144.570000 1.001093 0.998853 0.640213 1631.554726 3.000510 0.708110 69.786401 59.685234 10.101166 1558.059705
0.000100 1445800 144.580000 1.001093 0.998852 0.640212 1631.634364 3.002689 0.709142 69.788799 59.682957 10.105842 1558.133735
0.000100 1445900 144.590000 1.001093 0.998851 0.640211 1631.717264 3.004870 0.710172 69.791151 59.680625 10.110526 1558.211071
0.000100 1446000 144.600000 1.001094 0.998850 0.640210 1631.803432 3.007056 0.711202 69.793456 59.678240 10.115216 1558.291717
0.000100 1446100 144.610000 1.001094 0.998849 0.640209 1631.892871 3.009244 0.712232 69.795717 59.675804 10.119913 1558.375678
0.000100 1446200 144.620000 1.001095 0.998848 0.640208 1631.985587 3.011436 0.713261 69.797933 59.673316 10.124617 1558.462957
0.000100 1446300 144.630000 1.001095 0.998848 0.640208 1632.081584 3.013631 0.714289 69.800105 59.670777 10.129328 1558.553558
0.000100 1446400 144.640000 1.001095 0.998847 0.640207 1632.180866 3.015830 0.715317 69.802235 59.668190 10.134046 1558.647483
0.000100 1446500 144.650000 1.001096 0.998846 0.640206 1632.283436 3.018032 0.716345 69.804323 59.665553 10.138770 1558.744737
0.000100 1446600 144.660000 1.001096 0.998845 0.640205 1632.389298 3.020237 0.717372 69.806369 59.662868 10.143501 1558.845321
0.000100 1446700 144.670000 1.001097 0.998844 0.640204 1632.498454 3.022445 0.718398 69.808373 59.660135 10.148238 1558.949238
0.000100 1446800 144.680000 1.001097 0.998843 0.640203 1632.610908 3.024657 0.719424 69.810336 59.657354 10.152982 1559.056490
0.000100 1446900 144.690000 1.001097 0.998843 0.640202 1632.726660 3.026872 0.720450 69.812259 59.654526 10.157733 1559.167080
0.000100 1447000 144.700000 1.001098 0.998842 0.640201 1632.845712 3.029090 0.721474 69.814140 59.651651 10.162489 1559.281007
0.000100 1447100 144.710000 1.001098 0.998841 0.640200 1632.968065 3.031311 0.722499 69.815980 59.648728 10.167252 1559.398275
0.000100 1447200 144.720000 1.001099 0.998840 0.640199 1633.093720 3.033535 0.723523 69.817779 59.645758 10.172022 1559.518883
0.000100 1447300 144.730000 1.001099 0.998839 0.640198 1633.222677 3.035762 0.724546 69.819537 59.642740 10.176797 1559.642832
0.000100 1447400 144.740000 1.001099 0.998839 0.640197 1633.354935 3.037991 0.725569 69.821252 59.639673 10.181579 1559.770122
0.000100 1447500 144.750000 1.001100 0.998838 0.640197 1633.490493 3.040224 0.726591 69.822925 59.636559 10.186366 1559.900754
0.000100 1447600 144.760000 1.001100 0.998837 0.640196 1633.629351 3.042459 0.727613 69.824555 59.633395 10.191160 1560.034725
0.000100 1447700 144.770000 1.001101 0.998836 0.640195 1633.771508 3.044697 0.728634 69.826142 59.630183 10.195959 1560.172035
0.000100 1447800 144.780000 1.001101 0.998835 0.640194 1633.916960 3.046937 0.729654 69.827685 59.626920 10.200764 1560.312684
0.000100 1447900 144.790000 1.001101 0.998834 0.640193 1634.065707 3.049180 0.730674 69.829184 59.623609 10.205576 1560.456669
0.000100 1448000 144.800000 1.001102 0.998834 0.640192 1634.217746 3.051425 0.731693 69.830640 59.620247 10.210392 1560.603988
0.000100 1448100 144.810000 1.001102 0.998833 0.640191 1634.373074 3.053673 0.732711 69.832051 59.616836 10.215215 1560.754639
0.000100 1448200 144.820000 1.001103 0.998832 0.640190 1634.531689 3.055922 0.733728 69.833418 59.613375 10.220043 1560.908620
0.000100 1448300 144.830000 1.001103 0.998831 0.640189 1634.693589 3.058174 0.734745 69.834742 59.609865 10.224877 1561.065928
0.000100 1448400 144.840000 1.001103 0.998830 0.640188 1634.858770 3.060427 0.735761 69.836022 59.606305 10.229717 1561.226560
0.000100 1448500 144.850000 1.001104 0.998830 0.640187 1635.027230 3.062682 0.736776 69.837260 59.602698 10.234562 1561.390512
0.000100 1448600 144.860000 1.001104 0.998829 0.640187 1635.198967 3.064938 0.737790 69.838456 59.599043 10.239413 1561.557783
0.000100 1448700 144.870000 1.001105 0.998828 0.640186 1635.373977 3.067196 0.738803 69.839612 59.595342 10.244270 1561.728367
0.000100 1448800 144.880000 1.001105 0.998827 0.640185 1635.552260 3.069454 0.739814 69.840728 59.591596 10.249132 1561.902263
0.000100 1448900 144.890000 1.001106 0.998826 0.640184 1635.733811 3.071714 0.740825 69.841806 59.587806 10.254000 1562.079466
0.000100 1449000 144.900000 1.001106 0.998826 0.640183 1635.918630 3.073975 0.741834 69.842848 59.583974 10.258874 1562.259974
0.000100 1449100 144.910000 1.001106 0.998825 0.640182 1636.106714 3.076236 0.742841 69.843855 59.580102 10.263753 1562.443782
0.000100 1449200 144.920000 1.001107 0.998824 0.640181 1636.298062 3.078497 0.743848 69.844829 59.576191 10.268638 1562.630889
0.000100 1449300 144.930000 1.001107 0.998823 0.640180 1636.492672 3.080758 0.744852 69.845772 59.572244 10.273528 1562.821290
0.000100 1449400 144.940000 1.001108 0.998822 0.640179 1636.690543 3.083019 0.745855 69.846686 59.568262 10.278424 1563.014983
0.000100 1449500 144.950000 1.001108 0.998822 0.640178 1636.891674 3.085280 0.746855 69.847573 59.564247 10.283326 1563.211966
0.000100 1449600 144.960000 1.001108 0.998821 0.640178 1637.096064 3.087541 0.747854 69.848435 59.560201 10.288234 1563.412235
0.000100 1449700 144.970000 1.001109 0.998820 0.640177 1637.303712 3.089800 0.748851 69.849273 59.556126 10.293146 1563.615788
0.000100 1449800 144.980000 1.001109 0.998819 0.640176 1637.514617 3.092059 0.749845 69.850090 59.552025 10.298065 1563.822624
0.000100 1449900 144.990000 1.001110 0.998818 0.640175 1637.728779 3.094316 0.750837 69.850887 59.547898 10.302989 1564.032740
0.000100 1450000 145.000000 1.001110 0.998818 0.640174 1637.946197 3.096572 0.751826 69.851666 59.543748 10.307918 1564.246134
0.000100 1450100 145.010000 1.001110 0.998817 0.640173 1638.166871 3.098826 0.752812 69.852428 59.539577 10.312852 1564.462805
0.000100 1450200 145.020000 1.001111 0.998816 0.640172 1638.390801 3.101078 0.753796 69.853176 59.535385 10.317791 1564.682750
0.000100 1450300 145.030000 1.001111 0.998815 0.640171 1638.617985 3.103329 0.754777 69.853910 59.531174 10.322736 1564.905969
0.000100 1450400 145.040000 1.001112 0.998815 0.640170 1638.848423 3.105577 0.755754 69.854631 59.526946 10.327685 1565.132461
0.000100 1450500 145.050000 1.001112 0.998814 0.640170 1639.082114 3.107824 0.756729 69.855340 59.522701 10.332638 1565.362222
0.000100 1450600 145.060000 1.001112 0.998813 0.640169 1639.319058 3.110067 0.757700 69.856038 59.518441 10.337597 1565.595253
0.000100 1450700 145.070000 1.001113 0.998812 0.640168 1639.559254 3.112309 0.758668 69.856725 59.514166 10.342559 1565.831552
0.000100 1450800 145.080000 1.001113 0.998812 0.640167 1639.802700 3.114547 0.759632 69.857403 59.509878 10.347525 1566.071117
0.000100 1450900 145.090000 1.001114 0.998811 0.640166 1640.049394 3.116783 0.760592 69.858071 59.505576 10.352496 1566.313947
0.000100 1451000 145.100000 1.001114 0.998810 0.640165 1640.299334 3.119016 0.761549 69.858730 59.501260 10.357470 1566.560039
0.000100 1451100 145.110000 1.001114 0.998809 0.640164 1640.552519 3.121247 0.762502 69.859379 59.496933 10.362447 1566.809391
0.000100 1451200 145.120000 1.001115 0.998809 0.640164 1640.808946 3.123474 0.763451 69.860019 59.492592 10.367427 1567.062002
0.000100 1451300 145.130000 1.001115 0.998808 0.640163 1641.068611 3.125698 0.764397 69.860649 59.488239 10.372410 1567.317867
0.000100 1451400 145.140000 1.001116 0.998807 0.640162 1641.331511 3.127919 0.765338 69.861269 59.483873 10.377396 1567.576985
0.000100 1451500 145.150000 1.001116 0.998806 0.640161 1641.597641 3.130137 0.766275 69.861879 59.479495 10.382384 1567.839351
0.000100 1451600 145.160000 1.001116 0.998806 0.640160 1641.866998 3.132352 0.767208 69.862478 59.475104 10.387374 1568.104961
0.000100 1451700 145.170000 1.001117 0.998805 0.640159 1642.139575 3.134563 0.768136 69.863066 59.470700 10.392366 1568.373810
0.000100 1451800 145.180000 1.001117 0.998804 0.640158 1642.415367 3.136771 0.769061 69.863641 59.466282 10.397359 1568.645894
0.000100 1451900 145.190000 1.001118 0.998803 0.640158 1642.694366 3.138976 0.769980 69.864204 59.461850 10.402354 1568.921206
0.000100 1452000 145.200000 1.001118 0.998803 0.640157 1642.976566 3.141177 0.770896 69.864753 59.457403 10.407350 1569.199740
0.000100 1452100 145.210000 1.001118 0.998802 0.640156 1643.261959 3.143376 0.771807 69.865288 59.452942 10.412346 1569.481489
0.000100 1452200 145.220000 1.001119 0.998801 0.640155 1643.550535 3.145570 0.772714 69.865808 59.448465 10.417342 1569.766443
0.000100 1452300 145.230000 1.001119 0.998801 0.640154 1643.842285 3.147762 0.773616 69.866312 59.443973 10.422339 1570.054596
0.000100 1452400 145.240000 1.001120 0.998800 0.640154 1644.137199 3.149950 0.774513 69.866799 59.439464 10.427335 1570.345936
0.000100 1452500 145.250000 1.001120 0.998799 0.640153 1644.435265 3.152135 0.775406 69.867269 59.434938 10.432331 1570.640454
0.000100 1452600 145.260000 1.001120 0.998799 0.640152 1644.736470 3.154316 0.776295 69.867722 59.430396 10.437326 1570.938137
0.000100 1452700 145.270000 1.001121 0.998798 0.640151 1645.040803 3.156494 0.777179 69.868157 59.425836 10.442320 1571.238973
0.000100 1452800 145.280000 1.001121 0.998797 0.640150 1645.348249 3.158669 0.778058 69.868572 59.421259 10.447313 1571.542949
0.000100 1452900 145.290000 1.001121 0.998797 0.640149 1645.658793 3.160841 0.778933 69.868970 59.416665 10.452304 1571.850050
0.000100 1453000 145.300000 1.001122 0.998796 0.640149 1645.972421 3.163009 0.779803 69.869348 59.412054 10.457294 1572.160261
0.000100 1453100 145.310000 1.001122 0.998795 0.640148 1646.289116 3.165174 0.780668 69.869708 59.407427 10.462281 1572.473566
0.000100 1453200 145.320000 1.001123 0.998795 0.640147 1646.608860 3.167336 0.781529 69.870050 59.402784 10.467266 1572.789946
0.000100 1453300 145.330000 1.001123 0.998794 0.640146 1646.931636 3.169494 0.782385 69.870374 59.398126 10.472248 1573.109384
0.000100 1453400 145.340000 1.001123 0.998793 0.640145 1647.257426 3.171649 0.783236 69.870681 59.393454 10.477227 1573.431859
0.000100 1453500 145.350000 1.001124 0.998793 0.640145 1647.586211 3.173801 0.784083 69.870974 59.388770 10.482203 1573.757353
0.000100 1453600 145.360000 1.001124 0.998792 0.640144 1647.917969 3.175950 0.784925 69.871252 59.384075 10.487176 1574.085843
0.000100 1453700 145.370000 1.001125 0.998791 0.640143 1648.252682 3.178095 0.785763 69.871518 59.379372 10.492146 1574.417307
0.000100 1453800 145.380000 1.001125 0.998791 0.640142 1648.590328 3.180237 0.786596 69.871773 59.374661 10.497112 1574.751722
0.000100 1453900 145.390000 1.001125 0.998790 0.640142 1648.930884 3.182375 0.787424 69.872020 59.369946 10.502074 1575.089065
0.000100 1454000 145.400000 1.001126 0.998789 0.640141 1649.274329 3.184510 0.788247 69.872261 59.365230 10.507032 1575.429311
0.000100 1454100 145.410000 1.001126 0.998789 0.640140 1649.620641 3.186641 0.789066 69.872499 59.360514 10.511986 1575.772435
0.000100 1454200 145.420000 1.001126 0.998788 0.640139 1649.969794 3.188768 0.789879 69.872736 59.355801 10.516935 1576.118411
0.000100 1454300 145.430000 1.001127 0.998788 0.640139 1650.321767 3.190891 0.790688 69.872976 59.351096 10.521880 1576.467212
0.000100 1454400 145.440000 1.001127 0.998787 0.640138 1650.676534 3.193010 0.791492 69.873220 59.346400 10.526820 1576.818812
0.000100 1454500 145.450000 1.001128 0.998786 0.640137 1651.034071 3.195125 0.792291 69.873471 59.341716 10.531755 1577.173184
